driver_id,date,rides_completed,earnings,hours_worked,earnings_hour
40,2021-06-16,15.0,406.0,8.5,47.76470588235294
40,2021-06-17,14.0,417.0,9.3,44.83870967741935
40,2021-06-18,5.0,103.0,4.74,21.729957805907173
40,2021-06-19,11.0,334.0,12.04,27.740863787375417
40,2021-06-20,20.0,615.0,11.46,53.66492146596858
40,2021-06-21,13.0,395.0,6.13,64.43719412724307
40,2021-06-22,14.0,414.0,8.44,49.052132701421804
40,2021-06-23,14.0,401.0,6.54,61.31498470948012
40,2021-06-24,11.0,303.0,7.24,41.850828729281766
40,2021-06-25,12.0,397.0,8.72,45.527522935779814
40,2021-06-26,23.0,709.0,9.56,74.16317991631799
40,2021-06-27,25.0,693.0,9.6,72.1875
41,2021-06-16,16.0,521.0,8.13,64.08364083640836
41,2021-06-17,23.0,705.0,9.77,72.1596724667349
41,2021-06-18,25.0,747.0,11.37,65.69920844327177
41,2021-06-19,21.0,669.0,12.81,52.2248243559719
41,2021-06-20,25.0,773.0,8.82,87.64172335600907
41,2021-06-21,31.0,944.0,9.8,96.3265306122449
41,2021-06-22,12.0,397.0,9.43,42.09968186638388
41,2021-06-23,19.0,585.0,10.69,54.72404115996258
41,2021-06-24,18.0,567.0,10.0,56.7
41,2021-06-25,22.0,682.0,10.68,63.857677902621724
41,2021-06-26,21.0,687.0,9.8,70.10204081632652
41,2021-06-28,17.0,500.0,9.34,53.53319057815846
42,2021-06-16,19.0,615.0,9.89,62.1840242669363
42,2021-06-17,17.0,519.0,9.66,53.72670807453416
42,2021-06-18,15.0,442.0,8.99,49.165739710789765
42,2021-06-19,15.0,485.0,9.48,51.16033755274261
42,2021-06-20,13.0,371.0,7.48,49.59893048128342
42,2021-06-21,23.0,669.0,6.45,103.72093023255813
42,2021-06-22,13.0,375.0,8.2,45.73170731707317
42,2021-06-23,10.0,285.0,9.45,30.15873015873016
42,2021-06-24,15.0,416.0,9.74,42.71047227926078
42,2021-06-25,21.0,590.0,9.48,62.23628691983122
42,2021-06-26,21.0,631.0,9.46,66.70190274841437
42,2021-06-27,12.0,371.0,8.58,43.24009324009324
42,2021-06-28,18.0,552.0,9.97,55.36609829488465
43,2021-06-16,23.0,768.0,12.0,64.0
43,2021-06-17,17.0,554.0,7.84,70.66326530612245
43,2021-06-22,30.0,1003.0,13.03,76.97620874904068
43,2021-06-23,33.0,1080.0,14.6,73.97260273972603
43,2021-06-24,25.0,793.0,10.129999999999999,78.28232971372162
43,2021-06-25,20.0,610.0,9.8,62.24489795918367
43,2021-06-26,31.0,1061.0,14.06,75.46230440967283
43,2021-06-27,38.0,1281.0,15.01,85.34310459693538
43,2021-06-28,27.0,892.0,11.51,77.49782797567333
44,2021-06-16,7.0,220.0,11.3,19.469026548672566
44,2021-06-17,11.0,289.0,8.23,35.11543134872418
44,2021-06-18,6.0,188.0,10.08,18.650793650793652
44,2021-06-22,0.0,0.0,0.68,0.0
44,2021-06-23,0.0,0.0,0.8,0.0
44,2021-06-24,3.0,98.0,5.3500000000000005,18.317757009345794
44,2021-06-25,7.0,211.0,7.59,27.799736495388668
44,2021-06-26,7.0,212.0,5.44,38.970588235294116
44,2021-06-27,9.0,308.0,8.53,36.107854630715124
44,2021-06-28,11.0,313.0,5.17,60.541586073500966
45,2021-06-16,0.0,27.0,4.42,6.108597285067874
45,2021-06-17,0.0,0.0,2.15,0.0
45,2021-06-18,0.0,40.0,4.94,8.097165991902834
45,2021-06-19,0.0,0.0,3.0700000000000003,0.0
45,2021-06-20,2.0,68.0,6.61,10.287443267776096
45,2021-06-21,0.0,0.0,4.36,0.0
45,2021-06-22,0.0,0.0,4.65,0.0
45,2021-06-23,1.0,61.0,8.65,7.052023121387283
45,2021-06-24,0.0,0.0,0.83,0.0
45,2021-06-25,3.0,81.0,3.74,21.657754010695186
45,2021-06-26,3.0,91.0,7.19,12.656467315716272
45,2021-06-27,1.0,31.0,4.34,7.142857142857143
45,2021-06-28,0.0,0.0,1.27,0.0
46,2021-06-16,23.0,721.0,7.49,96.26168224299064
46,2021-06-17,28.0,884.0,10.63,83.16086547507055
46,2021-06-18,26.0,801.0,12.01,66.69442131557035
46,2021-06-19,34.0,1071.0,15.17,70.59986816084377
46,2021-06-20,49.0,1538.0,15.78,97.46514575411915
46,2021-06-21,36.0,1086.0,12.19,89.08941755537326
46,2021-06-23,16.0,458.0,5.3,86.41509433962264
46,2021-06-24,27.0,807.0,9.64,83.71369294605809
46,2021-06-25,16.0,531.0,5.0,106.2
46,2021-06-26,48.0,1514.0,13.69,110.59167275383491
46,2021-06-27,50.0,1567.0,13.59,115.30537159676233
46,2021-06-28,21.0,673.0,6.24,107.8525641025641
47,2021-06-17,16.0,526.0,10.58,49.716446124763706
47,2021-06-18,13.0,387.0,8.43,45.90747330960854
47,2021-06-19,13.0,425.0,12.43,34.19147224456959
47,2021-06-20,24.0,740.0,13.58,54.49189985272459
47,2021-06-21,12.0,371.0,6.08,61.01973684210526
47,2021-06-22,10.0,309.0,10.03,30.807577268195416
47,2021-06-23,7.0,231.0,4.68,49.358974358974365
47,2021-06-24,9.0,253.0,6.1,41.47540983606557
47,2021-06-25,15.0,506.0,10.22,49.510763209393346
47,2021-06-26,16.0,461.0,11.11,41.494149414941496
47,2021-06-27,17.0,541.0,10.52,51.42585551330799
47,2021-06-28,4.0,162.0,5.050000000000001,32.07920792079207
48,2021-06-16,1.0,27.0,2.88,9.375
48,2021-06-17,12.0,367.0,10.13,36.229022704837114
48,2021-06-18,3.0,121.0,12.9,9.379844961240309
48,2021-06-19,4.0,121.0,6.55,18.473282442748094
48,2021-06-20,14.0,405.0,12.379999999999999,32.7140549273021
48,2021-06-21,20.0,615.0,11.03,55.7570262919311
48,2021-06-22,3.0,94.0,3.5,26.857142857142858
48,2021-06-23,17.0,534.0,11.92,44.79865771812081
48,2021-06-24,6.0,190.0,8.459999999999999,22.458628841607567
48,2021-06-25,9.0,250.0,5.7700000000000005,43.32755632582322
48,2021-06-26,13.0,404.0,9.32,43.34763948497854
48,2021-06-27,20.0,670.0,13.370000000000001,50.112191473448014
48,2021-06-28,7.0,241.0,6.63,36.3499245852187
49,2021-06-16,10.0,285.0,12.51,22.781774580335732
49,2021-06-17,8.0,227.0,12.11,18.74483897605285
49,2021-06-18,12.0,319.0,10.58,30.15122873345936
49,2021-06-19,1.0,33.0,9.77,3.377686796315251
49,2021-06-20,0.0,0.0,2.79,0.0
49,2021-06-21,12.0,387.0,10.05,38.50746268656716
49,2021-06-22,0.0,0.0,1.7,0.0
49,2021-06-23,8.0,271.0,11.5,23.565217391304348
49,2021-06-24,6.0,155.0,11.42,13.572679509632223
49,2021-06-25,15.0,439.0,10.68,41.10486891385768
49,2021-06-26,24.0,753.0,12.34,61.02106969205835
49,2021-06-27,19.0,618.0,8.57,72.1120186697783
49,2021-06-28,14.0,450.0,11.64,38.65979381443299
50,2021-06-16,10.0,281.0,7.74,36.304909560723516
50,2021-06-17,16.0,466.0,9.3,50.107526881720425
50,2021-06-18,11.0,308.0,12.98,23.728813559322035
50,2021-06-19,9.0,253.0,10.64,23.778195488721803
50,2021-06-20,8.0,295.0,8.85,33.333333333333336
50,2021-06-21,13.0,418.0,11.21,37.28813559322034
50,2021-06-22,13.0,395.0,11.49,34.37771975630984
50,2021-06-23,17.0,544.0,13.32,40.84084084084084
50,2021-06-24,12.0,378.0,13.97,27.05798138869005
50,2021-06-25,14.0,429.0,10.99,39.03548680618744
50,2021-06-26,22.0,627.0,10.15,61.77339901477832
50,2021-06-27,14.0,459.0,11.34,40.476190476190474
50,2021-06-28,17.0,555.0,10.3,53.883495145631066
51,2021-06-16,34.0,1024.0,13.65,75.01831501831502
51,2021-06-17,20.0,581.0,11.71,49.61571306575576
51,2021-06-18,21.0,655.0,10.08,64.98015873015873
51,2021-06-19,27.0,861.0,11.16,77.15053763440861
51,2021-06-20,33.0,1064.0,13.06,81.47013782542113
51,2021-06-21,30.0,919.0,12.57,73.11058074781225
51,2021-06-22,17.0,490.0,9.709999999999999,50.46343975283214
51,2021-06-23,28.0,872.0,15.76,55.32994923857868
51,2021-06-24,21.0,594.0,7.5600000000000005,78.57142857142857
51,2021-06-25,42.0,1300.0,16.34,79.5593635250918
51,2021-06-26,39.0,1172.0,11.73,99.91474850809888
51,2021-06-27,38.0,1237.0,12.33,100.32441200324412
51,2021-06-28,20.0,633.0,6.8,93.08823529411765
52,2021-06-16,20.0,613.0,11.01,55.676657584014535
52,2021-06-17,23.0,709.0,13.68,51.82748538011696
52,2021-06-18,2.0,105.0,2.0900000000000003,50.23923444976076
52,2021-06-19,19.0,582.0,14.99,38.82588392261508
52,2021-06-20,7.0,196.0,5.61,34.93761140819964
52,2021-06-21,26.0,739.0,13.41,55.10812826249068
52,2021-06-22,21.0,605.0,9.98,60.62124248496994
52,2021-06-23,17.0,499.0,9.53,52.36096537250787
52,2021-06-24,15.0,498.0,9.09,54.78547854785479
52,2021-06-25,18.0,571.0,12.69,44.996059889676914
52,2021-06-26,24.0,729.0,11.15,65.38116591928251
52,2021-06-27,26.0,779.0,12.98,60.015408320493066
52,2021-06-28,19.0,546.0,10.16,53.74015748031496
53,2021-06-16,23.0,707.0,11.9,59.41176470588235
53,2021-06-17,31.0,960.0,12.24,78.43137254901961
53,2021-06-18,29.0,898.0,12.22,73.4860883797054
53,2021-06-19,25.0,810.0,12.42,65.21739130434783
53,2021-06-20,28.0,898.0,11.41,78.70289219982472
53,2021-06-21,30.0,943.0,12.23,77.10547833197056
53,2021-06-22,0.0,0.0,0.08,0.0
53,2021-06-23,11.0,347.0,5.87,59.114139693356044
53,2021-06-24,25.0,804.0,12.0,67.0
53,2021-06-25,23.0,710.0,11.24,63.16725978647687
53,2021-06-26,32.0,960.0,9.43,101.80275715800637
53,2021-06-27,39.0,1246.0,12.33,101.05433901054339
53,2021-06-28,28.0,882.0,13.06,67.53445635528331
54,2021-06-16,14.0,375.0,7.4399999999999995,50.403225806451616
54,2021-06-17,11.0,304.0,6.49,46.84129429892142
54,2021-06-18,6.0,140.0,5.82,24.054982817869416
54,2021-06-19,0.0,0.0,0.0,0.0
54,2021-06-20,0.0,0.0,0.0,0.0
54,2021-06-21,15.0,449.0,8.56,52.45327102803738
54,2021-06-22,15.0,415.0,12.67,32.75453827940016
54,2021-06-23,20.0,520.0,12.24,42.48366013071895
54,2021-06-24,9.0,225.0,8.15,27.607361963190183
54,2021-06-25,19.0,535.0,10.47,51.09837631327602
54,2021-06-26,9.0,262.0,4.3,60.93023255813954
54,2021-06-27,25.0,743.0,9.19,80.8487486398259
54,2021-06-28,26.0,733.0,14.88,49.26075268817204
55,2021-06-16,21.0,665.0,14.82,44.87179487179487
55,2021-06-17,22.0,638.0,13.52,47.18934911242604
55,2021-06-18,12.0,395.0,7.46,52.94906166219839
55,2021-06-19,21.0,616.0,11.39,54.08252853380158
55,2021-06-20,17.0,533.0,11.93,44.677284157585916
55,2021-06-21,27.0,772.0,15.27,50.55664702030125
55,2021-06-22,18.0,469.0,11.7,40.085470085470085
55,2021-06-23,17.0,539.0,10.0,53.9
55,2021-06-24,15.0,439.0,8.09,54.264524103831896
55,2021-06-25,3.0,98.0,3.6799999999999997,26.6304347826087
55,2021-06-26,20.0,564.0,6.39,88.26291079812206
56,2021-06-17,32.0,989.0,9.67,102.27507755946226
56,2021-06-18,39.0,1198.0,11.17,107.2515666965085
56,2021-06-19,39.0,1241.0,11.61,106.89061154177433
56,2021-06-20,43.0,1310.0,11.5,113.91304347826087
56,2021-06-21,44.0,1305.0,10.85,120.27649769585254
56,2021-06-22,33.0,984.0,9.37,105.01600853788688
56,2021-06-24,34.0,1040.0,10.74,96.8342644320298
56,2021-06-25,36.0,1055.0,11.2,94.19642857142858
56,2021-06-26,41.0,1199.0,11.66,102.83018867924528
56,2021-06-27,52.0,1605.0,11.56,138.840830449827
56,2021-06-28,37.0,1157.0,10.65,108.63849765258216
57,2021-06-16,8.0,289.0,13.7,21.094890510948908
57,2021-06-17,14.0,447.0,9.98,44.789579158316634
57,2021-06-19,11.0,349.0,9.49,36.775553213909376
57,2021-06-20,14.0,408.0,8.84,46.15384615384615
57,2021-06-21,8.0,291.0,3.25,89.53846153846153
57,2021-06-22,13.0,414.0,7.6,54.473684210526315
57,2021-06-23,4.0,98.0,2.39,41.004184100418406
57,2021-06-24,5.0,173.0,7.08,24.43502824858757
57,2021-06-25,7.0,226.0,5.7,39.64912280701754
57,2021-06-26,18.0,566.0,11.15,50.76233183856502
57,2021-06-27,23.0,680.0,10.52,64.63878326996198
57,2021-06-28,13.0,408.0,7.77,52.50965250965251
58,2021-06-16,36.0,1132.0,14.04,80.62678062678063
58,2021-06-17,33.0,1051.0,12.85,81.7898832684825
58,2021-06-18,34.0,1132.0,12.45,90.92369477911647
58,2021-06-21,25.0,857.0,8.51,100.70505287896593
58,2021-06-22,35.0,1170.0,14.38,81.36300417246174
58,2021-06-23,37.0,1215.0,13.43,90.46909903201787
58,2021-06-24,35.0,1182.0,13.18,89.68133535660091
58,2021-06-25,37.0,1196.0,13.44,88.98809523809524
58,2021-06-26,23.0,732.0,6.64,110.2409638554217
58,2021-06-28,37.0,1263.0,13.32,94.81981981981981
59,2021-06-16,22.0,638.0,13.07,48.81407804131599
59,2021-06-17,17.0,470.0,13.15,35.74144486692015
59,2021-06-18,14.0,432.0,11.15,38.74439461883408
59,2021-06-19,7.0,191.0,5.15,37.0873786407767
59,2021-06-21,20.0,553.0,9.2,60.10869565217392
59,2021-06-22,18.0,515.0,10.84,47.50922509225092
59,2021-06-23,22.0,623.0,13.23,47.08994708994709
59,2021-06-24,20.0,577.0,11.16,51.702508960573475
59,2021-06-25,21.0,605.0,10.93,55.352241537053985
59,2021-06-26,5.0,152.0,2.3600000000000003,64.40677966101694
59,2021-06-28,28.0,769.0,13.06,58.88208269525268
60,2021-06-16,15.0,507.0,8.53,59.43728018757327
60,2021-06-17,16.0,453.0,8.26,54.84261501210654
60,2021-06-18,14.0,467.0,10.47,44.603629417383
60,2021-06-19,12.0,359.0,6.0600000000000005,59.24092409240924
60,2021-06-20,13.0,376.0,10.91,34.46379468377635
60,2021-06-21,17.0,574.0,8.09,70.95179233621755
60,2021-06-22,12.0,358.0,6.64,53.915662650602414
60,2021-06-23,11.0,330.0,7.49,44.05874499332443
60,2021-06-24,10.0,339.0,8.91,38.04713804713805
60,2021-06-25,15.0,477.0,9.88,48.27935222672065
60,2021-06-26,19.0,672.0,9.53,70.51416579223505
60,2021-06-27,30.0,884.0,10.63,83.16086547507055
60,2021-06-28,18.0,559.0,7.2,77.63888888888889
61,2021-06-16,15.0,481.0,10.86,44.29097605893186
61,2021-06-17,21.0,623.0,11.879999999999999,52.44107744107745
61,2021-06-18,20.0,638.0,13.07,48.81407804131599
61,2021-06-19,17.0,528.0,14.51,36.388697450034456
61,2021-06-20,11.0,311.0,9.45,32.91005291005291
61,2021-06-21,0.0,0.0,0.02,0.0
61,2021-06-22,21.0,609.0,11.91,51.13350125944584
61,2021-06-23,17.0,561.0,11.19,50.134048257372655
61,2021-06-24,23.0,730.0,11.62,62.82271944922548
61,2021-06-25,21.0,664.0,12.79,51.915559030492574
61,2021-06-26,35.0,1063.0,12.67,83.89897395422257
61,2021-06-27,30.0,955.0,12.6,75.7936507936508
61,2021-06-28,20.0,586.0,12.870000000000001,45.532245532245526
62,2021-06-16,2.0,89.0,5.15,17.28155339805825
62,2021-06-17,4.0,124.0,4.17,29.73621103117506
62,2021-06-19,7.0,191.0,8.15,23.435582822085887
62,2021-06-20,9.0,261.0,6.29,41.49443561208267
62,2021-06-21,10.0,282.0,5.9399999999999995,47.47474747474748
62,2021-06-22,2.0,98.0,4.41,22.22222222222222
62,2021-06-23,4.0,163.0,8.49,19.199057714958773
62,2021-06-24,8.0,236.0,9.81,24.05708460754332
62,2021-06-25,4.0,165.0,5.5600000000000005,29.676258992805753
62,2021-06-26,11.0,389.0,9.42,41.29511677282378
62,2021-06-27,12.0,376.0,7.82,48.08184143222506
62,2021-06-28,9.0,292.0,5.86,49.829351535836174
63,2021-06-16,0.0,0.0,0.86,0.0
63,2021-06-17,7.0,184.0,2.29,80.34934497816593
63,2021-06-18,2.0,38.0,0.86,44.18604651162791
63,2021-06-19,15.0,414.0,9.05,45.74585635359116
63,2021-06-20,24.0,764.0,13.01,58.72405841660262
63,2021-06-21,6.0,222.0,3.67,60.490463215258856
63,2021-06-22,7.0,254.0,12.02,21.13144758735441
63,2021-06-23,0.0,0.0,2.07,0.0
63,2021-06-24,15.0,494.0,12.6,39.20634920634921
63,2021-06-25,14.0,429.0,8.12,52.83251231527094
63,2021-06-26,24.0,756.0,8.77,86.2029646522235
63,2021-06-27,31.0,913.0,9.58,95.30271398747391
63,2021-06-28,9.0,281.0,8.6,32.674418604651166
64,2021-06-16,32.0,1021.0,13.93,73.29504666188083
64,2021-06-17,33.0,1052.0,12.71,82.76947285601888
64,2021-06-18,25.0,805.0,14.11,57.051736357193484
64,2021-06-19,13.0,481.0,7.15,67.27272727272727
64,2021-06-20,0.0,0.0,0.17,0.0
64,2021-06-21,38.0,1212.0,14.83,81.72623061362104
64,2021-06-22,9.0,283.0,11.22,25.222816399286987
64,2021-06-23,7.0,229.0,3.55,64.50704225352113
64,2021-06-24,18.0,604.0,10.54,57.30550284629982
64,2021-06-25,25.0,784.0,11.76,66.66666666666667
64,2021-06-26,19.0,634.0,13.77,46.04212055192448
64,2021-06-27,36.0,1123.0,12.97,86.58442559753276
64,2021-06-28,25.0,782.0,10.19,76.74190382728165
65,2021-06-16,16.0,465.0,6.95,66.90647482014388
65,2021-06-17,15.0,426.0,4.11,103.64963503649635
65,2021-06-18,15.0,476.0,7.96,59.798994974874375
65,2021-06-19,30.0,933.0,12.88,72.43788819875776
65,2021-06-20,29.0,931.0,11.43,81.45231846019247
65,2021-06-22,9.0,198.0,2.02,98.01980198019803
65,2021-06-23,30.0,1292.0,10.24,126.171875
65,2021-06-24,26.0,1370.0,10.9,125.6880733944954
65,2021-06-25,24.0,1063.0,9.18,115.79520697167756
65,2021-06-26,38.0,1756.0,12.57,139.69769291964997
65,2021-06-27,34.0,1261.0,11.11,113.50135013501351
65,2021-06-28,11.0,380.0,3.99,95.23809523809523
66,2021-06-16,15.0,651.0,9.58,67.95407098121086
66,2021-06-17,18.0,775.0,10.62,72.97551789077214
66,2021-06-18,15.0,721.0,10.49,68.73212583412774
66,2021-06-19,15.0,681.0,9.74,69.91786447638603
66,2021-06-20,20.0,795.0,12.36,64.32038834951456
66,2021-06-21,19.0,727.0,9.57,75.96656217345873
66,2021-06-22,17.0,901.0,11.41,78.965819456617
66,2021-06-23,15.0,802.0,10.36,77.41312741312741
66,2021-06-24,13.0,717.0,10.63,67.45061147695202
66,2021-06-25,23.0,967.0,11.78,82.08828522920204
66,2021-06-26,14.0,565.0,6.49,87.05701078582435
66,2021-06-27,26.0,860.0,9.54,90.14675052410902
66,2021-06-28,16.0,761.0,10.22,74.46183953033268
67,2021-06-16,18.0,589.0,10.08,58.432539682539684
67,2021-06-17,15.0,470.0,7.68,61.19791666666667
67,2021-06-18,27.0,836.0,10.06,83.1013916500994
67,2021-06-19,28.0,895.0,10.69,83.72310570626755
67,2021-06-20,31.0,959.0,11.49,83.4638816362054
67,2021-06-21,32.0,979.0,10.41,94.04418828049951
67,2021-06-22,5.0,163.0,3.9699999999999998,41.057934508816125
67,2021-06-23,32.0,1010.0,10.81,93.43200740055504
67,2021-06-24,14.0,407.0,7.13,57.08274894810659
67,2021-06-25,31.0,969.0,11.32,85.60070671378092
67,2021-06-26,34.0,1085.0,10.71,101.30718954248366
67,2021-06-27,41.0,1265.0,11.87,106.57118786857625
67,2021-06-28,25.0,800.0,9.91,80.72653884964681
68,2021-06-16,25.0,823.0,10.69,76.98783910196445
68,2021-06-17,19.0,628.0,10.02,62.6746506986028
68,2021-06-18,15.0,464.0,9.28,50.0
68,2021-06-19,9.0,240.0,4.67,51.391862955032124
68,2021-06-21,21.0,723.0,9.41,76.83315621679064
68,2021-06-22,24.0,798.0,12.32,64.77272727272727
68,2021-06-23,22.0,736.0,12.44,59.16398713826367
68,2021-06-24,23.0,779.0,12.05,64.64730290456431
68,2021-06-25,25.0,793.0,11.28,70.30141843971631
68,2021-06-26,2.0,65.0,1.12,58.03571428571428
68,2021-06-27,30.0,944.0,9.4,100.42553191489361
68,2021-06-28,22.0,740.0,11.61,63.738156761412576
69,2021-06-16,32.0,1088.0,10.64,102.25563909774435
69,2021-06-17,12.0,373.0,6.08,61.348684210526315
69,2021-06-18,25.0,778.0,9.18,84.74945533769063
69,2021-06-19,39.0,1262.0,10.98,114.93624772313296
69,2021-06-20,29.0,924.0,10.47,88.25214899713467
69,2021-06-21,43.0,1346.0,10.46,128.68068833652006
69,2021-06-23,22.0,667.0,9.41,70.88204038257173
69,2021-06-24,29.0,977.0,8.35,117.0059880239521
69,2021-06-25,35.0,1111.0,10.37,107.13596914175507
69,2021-06-27,28.0,874.0,10.59,82.53068932955618
69,2021-06-28,20.0,637.0,7.24,87.98342541436463
70,2021-06-16,15.0,481.0,13.5,35.629629629629626
70,2021-06-17,9.0,310.0,9.44,32.83898305084746
70,2021-06-18,7.0,214.0,9.08,23.568281938325992
70,2021-06-19,9.0,322.0,12.61,25.535289452815228
70,2021-06-21,31.0,964.0,15.5,62.193548387096776
70,2021-06-22,26.0,832.0,13.5,61.629629629629626
70,2021-06-23,24.0,735.0,14.67,50.102249488752555
70,2021-06-24,23.0,752.0,13.68,54.97076023391813
70,2021-06-25,5.0,130.0,3.07,42.34527687296417
70,2021-06-26,6.0,189.0,8.79,21.50170648464164
70,2021-06-28,11.0,352.0,9.3,37.84946236559139
71,2021-06-16,18.0,542.0,11.28,48.04964539007092
71,2021-06-17,15.0,461.0,8.22,56.082725060827244
71,2021-06-18,17.0,533.0,10.43,51.102588686481305
71,2021-06-19,7.0,206.0,7.140000000000001,28.851540616246496
71,2021-06-20,10.0,317.0,6.65,47.669172932330824
71,2021-06-23,14.0,407.0,11.08,36.73285198555957
71,2021-06-24,20.0,618.0,11.68,52.91095890410959
71,2021-06-25,27.0,770.0,11.6,66.37931034482759
71,2021-06-26,25.0,728.0,11.47,63.46992153443766
71,2021-06-27,24.0,743.0,8.26,89.95157384987894
71,2021-06-28,18.0,522.0,9.59,54.43169968717414
72,2021-06-16,19.0,662.0,11.01,60.12715712988193
72,2021-06-17,33.0,1032.0,13.15,78.47908745247148
72,2021-06-18,0.0,0.0,1.98,0.0
72,2021-06-19,26.0,843.0,11.35,74.27312775330397
72,2021-06-20,10.0,311.0,7.04,44.17613636363637
72,2021-06-21,27.0,934.0,12.77,73.1401722787784
72,2021-06-22,25.0,812.0,14.82,54.79082321187584
72,2021-06-23,26.0,834.0,12.75,65.41176470588235
72,2021-06-24,28.0,913.0,13.25,68.90566037735849
72,2021-06-25,25.0,785.0,9.13,85.98028477546549
72,2021-06-26,30.0,1008.0,12.74,79.12087912087912
72,2021-06-27,6.0,207.0,2.57,80.54474708171206
72,2021-06-28,36.0,1163.0,13.61,85.45187362233652
73,2021-06-16,13.0,346.0,5.07,68.24457593688362
73,2021-06-17,3.0,88.0,6.01,14.64226289517471
73,2021-06-18,7.0,220.0,9.76,22.54098360655738
73,2021-06-19,14.0,382.0,9.14,41.794310722100654
73,2021-06-20,5.0,163.0,12.58,12.957074721780604
73,2021-06-21,22.0,655.0,8.24,79.49029126213593
73,2021-06-22,0.0,18.0,4.82,3.734439834024896
73,2021-06-23,24.0,686.0,13.84,49.566473988439306
73,2021-06-24,8.0,264.0,5.06,52.173913043478265
73,2021-06-27,12.0,400.0,6.82,58.651026392961874
73,2021-06-28,16.0,480.0,8.02,59.85037406483791
74,2021-06-16,0.0,42.0,11.12,3.776978417266187
74,2021-06-17,0.0,22.0,12.27,1.7929910350448248
74,2021-06-18,0.0,0.0,14.55,0.0
74,2021-06-19,0.0,0.0,14.58,0.0
74,2021-06-20,2.0,38.0,13.62,2.7900146842878124
74,2021-06-21,1.0,76.0,12.47,6.094627105052124
74,2021-06-22,0.0,30.0,12.540000000000001,2.392344497607655
74,2021-06-23,0.0,0.0,11.17,0.0
74,2021-06-24,1.0,70.0,12.34,5.672609400324149
74,2021-06-25,6.0,222.0,10.65,20.845070422535212
74,2021-06-26,9.0,326.0,11.69,27.887082976903336
74,2021-06-27,6.0,210.0,12.13,17.312448474855728
74,2021-06-28,0.0,41.0,11.05,3.710407239819004
75,2021-06-16,23.0,732.0,10.34,70.79303675048357
75,2021-06-17,20.0,643.0,10.08,63.78968253968254
75,2021-06-18,19.0,618.0,12.65,48.85375494071146
75,2021-06-19,18.0,588.0,12.67,46.408839779005525
75,2021-06-20,20.0,648.0,10.39,62.36766121270452
75,2021-06-21,36.0,1179.0,11.86,99.4097807757167
75,2021-06-22,15.0,493.0,5.65,87.2566371681416
75,2021-06-23,29.0,905.0,12.2,74.18032786885246
75,2021-06-24,33.0,1069.0,11.04,96.82971014492755
75,2021-06-25,31.0,1016.0,11.13,91.28481581311769
75,2021-06-26,35.0,1178.0,10.57,111.44749290444655
75,2021-06-27,21.0,645.0,5.35,120.56074766355141
75,2021-06-28,24.0,725.0,8.47,85.59622195985831
76,2021-06-16,27.0,852.0,12.0,71.0
76,2021-06-17,37.0,1179.0,14.47,81.47892190739461
76,2021-06-18,25.0,835.0,11.15,74.8878923766816
76,2021-06-19,26.0,774.0,11.27,68.67790594498669
76,2021-06-20,27.0,889.0,11.67,76.17823479005999
76,2021-06-21,7.0,242.0,3.15,76.82539682539682
76,2021-06-22,17.0,526.0,8.51,61.809635722679204
76,2021-06-23,34.0,1044.0,13.18,79.21092564491654
76,2021-06-24,41.0,1213.0,15.47,78.40982546864899
76,2021-06-25,24.0,716.0,10.64,67.29323308270676
76,2021-06-26,37.0,1174.0,13.81,85.01086169442432
76,2021-06-27,40.0,1265.0,13.11,96.49122807017544
76,2021-06-28,37.0,1131.0,15.02,75.29960053262317
77,2021-06-16,17.0,492.0,9.55,51.51832460732984
77,2021-06-17,12.0,398.0,5.38,73.97769516728624
77,2021-06-18,23.0,738.0,13.38,55.156950672645735
77,2021-06-19,11.0,303.0,4.16,72.83653846153845
